"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FIN","Finland","2007","2007",29.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FIN","Finland","2011","2011",34,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FIN","Finland","2012","2012",28.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FIN","Finland","2017","2017",35.8,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FIN","Finland","2000","2000",46.8,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FIN","Finland","2007","2007",45.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FIN","Finland","2011","2011",46.4,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FIN","Finland","2012","2012",44.7,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FIN","Finland","2017","2017",45.8,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FIN","Finland","2000","2000",41.1,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FIN","Finland","2011","2011",40.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FIN","Finland","2012","2012",36.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FIN","Finland","2017","2017",40.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FRA","France","2006","2006",23.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FRA","France","2015","2015",26.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FRA","France","2017","2017",24.7,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FRA","France","2006","2006",41,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FRA","France","2015","2015",37.1,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","FRA","France","2017","2017",35.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FRA","France","2006","2006",32,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FRA","France","2015","2015",32,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","FRA","France","2017","2017",30.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","DEU","Germany","1998","1998",31.3,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","DEU","Germany","2012","2012",29,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","DEU","Germany","1998","1998",48,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","DEU","Germany","2012","2012",43.8,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","DEU","Germany","1998","1998",39.4,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","DEU","Germany","2012","2012",36.4,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","HUN","Hungary","2009","2009",30.3,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","HUN","Hungary","2014","2014",28.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","HUN","Hungary","2019","2019",29.2,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","HUN","Hungary","2009","2009",36.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","HUN","Hungary","2014","2014",36.6,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","HUN","Hungary","2019","2019",40.1,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",33.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",32.3,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","HUN","Hungary","2019","2019",34.4,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","IRL","Ireland","2007","2007",32,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","IRL","Ireland","2015","2015",31,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","IRL","Ireland","2017","2017",32,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","IRL","Ireland","2019","2019",33,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","IRL","Ireland","2007","2007",45,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","IRL","Ireland","2015","2015",43,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","IRL","Ireland","2017","2017",46,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","IRL","Ireland","2019","2019",42,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","IRL","Ireland","2007","2007",38,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",37,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","IRL","Ireland","2017","2017",39,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","IRL","Ireland","2019","2019",37,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1990","1990",19,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1991","1991",18.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1992","1992",18.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1993","1993",19.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1994","1994",18.3,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1995","1995",17.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1996","1996",17.7,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1997","1997",17.6,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1998","1998",17.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","1999","1999",17.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2000","2000",17.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2001","2001",18.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2002","2002",19.4,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2003","2003",18.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2004","2004",17.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2005","2005",17.7,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2006","2006",18.1,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2007","2007",16.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2008","2008",17.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2009","2009",17.3,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2010","2010",17.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2011","2011",17.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2012","2012",15.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2013","2013",16.9,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2014","2014",17.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2015","2015",16.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2016","2016",16.6,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2017","2017",17.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2018","2018",18.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","JPN","Japan","2019","2019",18.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1990","1990",20.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1991","1991",21.9,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1992","1992",22,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1993","1993",22.1,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1994","1994",20.6,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1995","1995",21.7,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1996","1996",21.6,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1997","1997",21.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1998","1998",23.9,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","1999","1999",23.2,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2000","2000",24.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2001","2001",25.1,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2002","2002",25.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2003","2003",25.2,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2004","2004",25.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2005","2005",25.2,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2006","2006",26.3,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2007","2007",27,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2008","2008",25.2,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2009","2009",26.1,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2010","2010",26.6,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2011","2011",25.7,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2012","2012",25.3,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2013","2013",24.5,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2014","2014",24.7,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2015","2015",25,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2016","2016",26.8,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2017","2017",26,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2018","2018",27.9,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","JPN","Japan","2019","2019",27.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1990","1990",19.7,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1991","1991",20.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1992","1992",20.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1993","1993",20.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1994","1994",19.3,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1995","1995",19.6,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1996","1996",19.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1997","1997",19.3,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1998","1998",20.6,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","1999","1999",20.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","2000","2000",20.9,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","2001","2001",21.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","JPN","Japan","2002","2002",22.1,,
